Year,Month,District,Rainfall (mm)
2005,5,Pithoragarh,21.083763685227566
2005,6,Pithoragarh,113.6923471049002
2005,7,Pithoragarh,196.09232338488613
2005,8,Pithoragarh,164.37981637326027
2005,9,Pithoragarh,161.19307294497654
2005,10,Pithoragarh,27.030786350748336
2005,11,Pithoragarh,0.318160937400286
2005,12,Pithoragarh,11.320522616020064
2006,1,Pithoragarh,18.818098820950265
2006,2,Pithoragarh,9.361664636563342
2006,3,Pithoragarh,52.77665102105879
2006,4,Pithoragarh,21.17393286309681
2006,5,Pithoragarh,63.10001069283402
2006,6,Pithoragarh,103.25417814237711
2006,7,Pithoragarh,285.78807449088
2006,8,Pithoragarh,171.2018187203801
2006,9,Pithoragarh,127.74957504328574
2006,10,Pithoragarh,37.674043513828614
2006,11,Pithoragarh,8.350896074460222
2006,12,Pithoragarh,17.935242791359023
2007,1,Pithoragarh,10.106646732189724
2007,2,Pithoragarh,57.9277853673529
2007,3,Pithoragarh,59.689447395875824
2007,4,Pithoragarh,25.677106141172583
2007,5,Pithoragarh,52.04354308602103
2007,6,Pithoragarh,122.41823043385448
2007,7,Pithoragarh,224.52732052695362
2007,8,Pithoragarh,277.41416161694065
2007,9,Pithoragarh,119.05276514555358
2007,10,Pithoragarh,18.485583415196743
2007,11,Pithoragarh,1.5762375812162557
2007,12,Pithoragarh,10.438715331493608
2008,1,Pithoragarh,23.53120444242515
2008,2,Pithoragarh,9.815430680978414
2008,3,Pithoragarh,19.699833975556608
2008,4,Pithoragarh,29.813317099697194
2008,5,Pithoragarh,24.204615075364707
2008,6,Pithoragarh,180.31536115893726
2008,7,Pithoragarh,244.646017431349
2008,8,Pithoragarh,209.79995518912494
2008,9,Pithoragarh,98.11874283320881
2008,10,Pithoragarh,23.214722379219427
2008,11,Pithoragarh,0.8279854185385129
2008,12,Pithoragarh,14.31915060593136
2009,1,Pithoragarh,27.650964512891015
2009,2,Pithoragarh,28.38320032072043
2009,3,Pithoragarh,30.7820621338157
2009,4,Pithoragarh,27.23175002992238
2009,5,Pithoragarh,56.19899361341397
2009,6,Pithoragarh,149.08724195737022
2009,7,Pithoragarh,265.57892941959915
2009,8,Pithoragarh,273.14258658214385
2009,9,Pithoragarh,211.16447362399285
2009,10,Pithoragarh,128.59417336992644
2009,11,Pithoragarh,5.211210816870772
2009,12,Pithoragarh,11.037958355497679
2010,1,Pithoragarh,12.31644008080427
2010,2,Pithoragarh,49.49506801228628
2010,3,Pithoragarh,12.491290938759576
2010,4,Pithoragarh,18.32678063466048
2010,5,Pithoragarh,42.34085619815549
2010,6,Pithoragarh,86.70129666003811
2010,7,Pithoragarh,340.15744244524694
2010,8,Pithoragarh,243.9708504990302
2010,9,Pithoragarh,274.32357027271667
2010,10,Pithoragarh,27.11214563007751
2010,11,Pithoragarh,9.498156655820477
2010,12,Pithoragarh,15.099318523475707
2011,1,Pithoragarh,21.033160378270175
2011,2,Pithoragarh,97.38903826897099
2011,3,Pithoragarh,30.96083123549309
